Cliente;Ativo Selecionado;Período;Tempo total ligado;Tempo em movimento;Tempo ocioso;Tempo desligado;Odômetro (Km);Custo (Km/L);Custo (L/H);Deslocamentos
JANDAIA;TGF-3D93;01/09/2025 00:00:00 - 30/09/2025 23:59:59;79:43:13;68:19:45;11:23:28;440:29:02;2309,41;$ 0,00;$ 0,00;163
Cliente;Período;Ativo;Placa;Período;Status;Tempo total ligado;Tempo em movimento;Tempo ocioso;Tempo desligado;Odômetro (Km);Origem;Destino;Custo (Km/L);Custo (L/H);Ponto de referência;Motorista
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGF-3D93;TGF-3D93;04/09/2025 06:47:58 - 04/09/2025 10:49:37;Desligado; - ; - ; - ;04:01:39; - ;Avenida Jasso Ferreira Caetano, 293, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGF-3D93;TGF-3D93;04/09/2025 10:49:37 - 04/09/2025 10:52:47;Ligado;00:03:10;00:02:07;00:01:03; - ;0.85;Avenida Jasso Ferreira Caetano -  293 -  Jandaia - GO -  75950-000 -  Brasil;Rua Pl -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGF-3D93;TGF-3D93;04/09/2025 10:52:47 - 04/09/2025 11:03:46;Desligado; - ; - ; - ;00:10:59; - ;Rua Pl, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGF-3D93;TGF-3D93;04/09/2025 11:03:46 - 04/09/2025 11:09:32;Ligado;00:05:46;00:04:44;00:01:02; - ;1.95;Rua Pl -  Jandaia - GO -  75950-000 -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGF-3D93;TGF-3D93;04/09/2025 11:09:32 - 04/09/2025 11:12:27;Desligado; - ; - ; - ;00:02:55; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGF-3D93;TGF-3D93;04/09/2025 11:12:27 - 04/09/2025 11:17:20;Ligado;00:04:53;00:03:01;00:01:52; - ;1.45;Jandaia -  GO -  Brasil;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGF-3D93;TGF-3D93;04/09/2025 11:17:20 - 04/09/2025 11:20:55;Desligado; - ; - ; - ;00:03:35; - ;Rua Jose Faria Campos, 112, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGF-3D93;TGF-3D93;04/09/2025 11:20:55 - 04/09/2025 13:10:32;Ligado;01:49:37;01:34:13;00:15:24; - ;47.16;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Juscelino Kubitschek de Oliveira -  769 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGF-3D93;TGF-3D93;04/09/2025 13:10:32 - 04/09/2025 13:14:02;Desligado; - ; - ; - ;00:03:30; - ;Avenida Juscelino Kubitschek de Oliveira, 769, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGF-3D93;TGF-3D93;04/09/2025 13:14:02 - 04/09/2025 13:14:30;Ligado;00:00:28;00:00:00;00:00:28; - ;0.07;Avenida Juscelino Kubitschek de Oliveira -  769 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Juscelino Kubitschek de Oliveira -  861 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGF-3D93;TGF-3D93;04/09/2025 13:14:30 - 04/09/2025 13:26:22;Desligado; - ; - ; - ;00:11:52; - ;Avenida Juscelino Kubitschek de Oliveira, 861, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGF-3D93;TGF-3D93;04/09/2025 13:26:22 - 04/09/2025 13:29:56;Ligado;00:03:34;00:02:34;00:01:00; - ;1.37;Avenida Juscelino Kubitschek de Oliveira -  861 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Jasso Ferreira Caetano -  293 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGF-3D93;TGF-3D93;04/09/2025 13:29:56 - 04/09/2025 16:49:02;Desligado; - ; - ; - ;03:19:06; - ;Avenida Jasso Ferreira Caetano, 293, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGF-3D93;TGF-3D93;04/09/2025 16:49:02 - 04/09/2025 16:57:55;Ligado;00:08:53;00:07:52;00:01:01; - ;2.59;Avenida Jasso Ferreira Caetano -  293 -  Jandaia - GO -  75950-000 -  Brasil;Rua F-Um -  121 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGF-3D93;TGF-3D93;04/09/2025 16:57:55 - 04/09/2025 16:59:49;Desligado; - ; - ; - ;00:01:54; - ;Rua F-Um, 121, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGF-3D93;TGF-3D93;04/09/2025 16:59:49 - 04/09/2025 17:03:29;Ligado;00:03:40;00:02:40;00:01:00; - ;0.84;Rua F-Um -  121 -  Jandaia - GO -  75950-000 -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGF-3D93;TGF-3D93;04/09/2025 17:03:29 - 04/09/2025 17:11:10;Desligado; - ; - ; - ;00:07:41; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGF-3D93;TGF-3D93;04/09/2025 17:11:10 - 04/09/2025 17:17:36;Ligado;00:06:26;00:05:26;00:01:00; - ;1.31;Rua Tres -  Jandaia - GO -  75950-000 -  Brasil;Rua Jose Faria Campos -  56 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
