Cliente;Ativo Selecionado;Período;Tempo total ligado;Tempo em movimento;Tempo ocioso;Tempo desligado;Odômetro (Km);Custo (Km/L);Custo (L/H);Deslocamentos
JANDAIA;TFP-8H93;01/09/2025 00:00:00 - 30/09/2025 23:59:59;88:47:55;81:50:46;06:57:09;476:33:14;2917,30;$ 0,00;$ 0,00;185
Cliente;Período;Ativo;Placa;Período;Status;Tempo total ligado;Tempo em movimento;Tempo ocioso;Tempo desligado;Odômetro (Km);Origem;Destino;Custo (Km/L);Custo (L/H);Ponto de referência;Motorista
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;03/09/2025 04:46:10 - 03/09/2025 05:21:09;Ligado;00:34:59;00:33:33;00:01:26; - ;16.51;Avenida Galdino A. de Sousa -  374 -  Jandaia - GO -  75950-000 -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;03/09/2025 05:21:09 - 03/09/2025 05:25:34;Desligado; - ; - ; - ;00:04:25; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;03/09/2025 05:25:34 - 03/09/2025 05:25:40;Ligado;00:00:06;00:00:00;00:00:06; - ;0.00;Jandaia -  GO -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;03/09/2025 05:25:40 - 03/09/2025 05:28:52;Desligado; - ; - ; - ;00:03:12; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;03/09/2025 05:28:52 - 03/09/2025 06:57:49;Ligado;01:28:57;01:26:30;00:02:27; - ;43.07;Jandaia -  GO -  Brasil;Avenida Galdino A. de Sousa -  384 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;03/09/2025 06:57:49 - 03/09/2025 10:47:03;Desligado; - ; - ; - ;03:49:14; - ;Avenida Galdino A. de Sousa, 384, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;03/09/2025 10:47:03 - 03/09/2025 10:52:36;Ligado;00:05:33;00:04:57;00:00:36; - ;1.29;Avenida Galdino A. de Sousa -  221 -  Jandaia - GO -  75950-000 -  Brasil;Rua F-Dois -  94 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;03/09/2025 10:52:36 - 03/09/2025 10:55:39;Desligado; - ; - ; - ;00:03:03; - ;Rua F-Dois, 94, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;03/09/2025 10:55:39 - 03/09/2025 11:00:39;Ligado;00:05:00;00:04:48;00:00:12; - ;1.03;Rua F-Dois -  94 -  Jandaia - GO -  75950-000 -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;03/09/2025 11:00:39 - 03/09/2025 11:10:16;Desligado; - ; - ; - ;00:09:37; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;03/09/2025 11:10:16 - 03/09/2025 11:14:51;Ligado;00:04:35;00:04:14;00:00:21; - ;1.70;Rua Tres -  Jandaia - GO -  75950-000 -  Brasil;Avenida Eliziario Luiz da Costa -  131 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;03/09/2025 11:14:51 - 03/09/2025 11:20:51;Desligado; - ; - ; - ;00:06:00; - ;Avenida Eliziario Luiz da Costa, 131, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;03/09/2025 11:20:51 - 03/09/2025 12:08:28;Ligado;00:47:37;00:45:11;00:02:26; - ;31.12;Avenida Eliziario Luiz da Costa -  131 -  Jandaia - GO -  75950-000 -  Brasil;Palmeiras de Goias -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;03/09/2025 12:08:28 - 03/09/2025 12:08:28;Desligado; - ; - ; - ;00:00:00; - ;Palmeiras de Goias, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;03/09/2025 12:08:28 - 03/09/2025 12:08:28;Ligado;00:00:00;00:00:00;00:00:00; - ;0.00;Palmeiras de Goias -  GO -  Brasil;Palmeiras de Goias -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;03/09/2025 12:08:28 - 03/09/2025 12:08:28;Desligado; - ; - ; - ;00:00:00; - ;Palmeiras de Goias, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;03/09/2025 12:08:28 - 03/09/2025 12:08:28;Ligado;00:00:00;00:00:00;00:00:00; - ;0.00;Palmeiras de Goias -  GO -  Brasil;Palmeiras de Goias -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;03/09/2025 12:08:28 - 03/09/2025 12:08:43;Desligado; - ; - ; - ;00:00:15; - ;Palmeiras de Goias, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;03/09/2025 12:08:43 - 03/09/2025 13:05:37;Ligado;00:56:54;00:54:28;00:02:26; - ;35.79;Palmeiras de Goias -  GO -  Brasil;Avenida Galdino A. de Sousa -  384 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;03/09/2025 13:05:37 - 03/09/2025 13:05:54;Desligado; - ; - ; - ;00:00:17; - ;Avenida Galdino A. de Sousa, 384, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;03/09/2025 13:05:54 - 03/09/2025 13:06:20;Ligado;00:00:26;00:00:00;00:00:26; - ;0.00;Avenida Galdino A. de Sousa -  384 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Galdino A. de Sousa -  384 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;03/09/2025 13:06:20 - 03/09/2025 16:35:04;Desligado; - ; - ; - ;03:28:44; - ;Avenida Galdino A. de Sousa, 384, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;03/09/2025 16:35:04 - 03/09/2025 16:46:19;Ligado;00:11:15;00:07:03;00:04:12; - ;2.31;Avenida Galdino A. de Sousa -  221 -  Jandaia - GO -  75950-000 -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;03/09/2025 16:46:19 - 03/09/2025 17:11:31;Desligado; - ; - ; - ;00:25:12; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;03/09/2025 17:11:31 - 03/09/2025 18:25:09;Ligado;01:13:38;01:12:22;00:01:16; - ;41.08;Rua Dois -  Jandaia - GO -  75950-000 -  Brasil;Avenida Galdino A. de Sousa -  374 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;03/09/2025 18:25:09 - 04/09/2025 04:51:56;Desligado; - ; - ; - ;10:26:47; - ;Avenida Galdino A. de Sousa, 374, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;04/09/2025 04:51:56 - 04/09/2025 05:26:34;Ligado;00:34:38;00:32:17;00:02:21; - ;16.56;Avenida Galdino A. de Sousa -  374 -  Jandaia - GO -  75950-000 -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;04/09/2025 05:26:34 - 04/09/2025 05:29:30;Desligado; - ; - ; - ;00:02:56; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;04/09/2025 05:29:30 - 04/09/2025 06:58:35;Ligado;01:29:05;01:24:24;00:04:41; - ;42.58;Jandaia -  GO -  Brasil;Avenida Galdino A. de Sousa -  384 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;04/09/2025 06:58:35 - 04/09/2025 06:59:24;Desligado; - ; - ; - ;00:00:49; - ;Avenida Galdino A. de Sousa, 384, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;04/09/2025 06:59:24 - 04/09/2025 06:59:32;Ligado;00:00:08;00:00:00;00:00:08; - ;0.00;Avenida Galdino A. de Sousa -  384 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Galdino A. de Sousa -  384 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;04/09/2025 06:59:32 - 04/09/2025 10:47:24;Desligado; - ; - ; - ;03:47:52; - ;Avenida Galdino A. de Sousa, 384, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;04/09/2025 10:47:24 - 04/09/2025 10:53:27;Ligado;00:06:03;00:03:58;00:02:05; - ;1.28;Avenida Galdino A. de Sousa -  384 -  Jandaia - GO -  75950-000 -  Brasil;Rua F-Dois -  94 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;04/09/2025 10:53:27 - 04/09/2025 10:56:22;Desligado; - ; - ; - ;00:02:55; - ;Rua F-Dois, 94, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;04/09/2025 10:56:22 - 04/09/2025 11:05:10;Ligado;00:08:48;00:03:24;00:05:24; - ;1.03;Rua F-Dois -  94 -  Jandaia - GO -  75950-000 -  Brasil;Rua Tres -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;04/09/2025 11:05:10 - 04/09/2025 11:11:47;Desligado; - ; - ; - ;00:06:37; - ;Rua Tres, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;04/09/2025 11:11:47 - 04/09/2025 11:15:53;Ligado;00:04:06;00:03:46;00:00:20; - ;1.71;Rua Dois -  Jandaia - GO -  75950-000 -  Brasil;Avenida Eliziario Luiz da Costa -  131 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;04/09/2025 11:15:53 - 04/09/2025 11:20:40;Desligado; - ; - ; - ;00:04:47; - ;Avenida Eliziario Luiz da Costa, 131, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;04/09/2025 11:20:40 - 04/09/2025 13:04:34;Ligado;01:43:54;01:39:37;00:04:17; - ;66.16;Avenida Eliziario Luiz da Costa -  131 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Galdino A. de Sousa -  384 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;04/09/2025 13:04:34 - 04/09/2025 16:39:30;Desligado; - ; - ; - ;03:34:56; - ;Avenida Galdino A. de Sousa, 384, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;04/09/2025 16:39:30 - 04/09/2025 16:44:47;Ligado;00:05:17;00:04:28;00:00:49; - ;1.28;Avenida Galdino A. de Sousa -  221 -  Jandaia - GO -  75950-000 -  Brasil;Rua F-Dois -  94 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;04/09/2025 16:44:47 - 04/09/2025 16:50:45;Desligado; - ; - ; - ;00:05:58; - ;Rua F-Dois, 94, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;04/09/2025 16:50:45 - 04/09/2025 16:53:38;Ligado;00:02:53;00:02:19;00:00:34; - ;0.91;Rua F-Um -  57 -  Jandaia - GO -  75950-000 -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;04/09/2025 16:53:38 - 04/09/2025 17:12:08;Desligado; - ; - ; - ;00:18:30; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;04/09/2025 17:12:08 - 04/09/2025 17:18:06;Ligado;00:05:58;00:05:29;00:00:29; - ;1.85;Rua Dois -  Jandaia - GO -  75950-000 -  Brasil;Avenida Eliziario Luiz da Costa -  143 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;04/09/2025 17:18:06 - 04/09/2025 17:21:37;Desligado; - ; - ; - ;00:03:31; - ;Avenida Eliziario Luiz da Costa, 143, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;04/09/2025 17:21:37 - 04/09/2025 18:29:48;Ligado;01:08:11;01:06:37;00:01:34; - ;41.38;Avenida Eliziario Luiz da Costa -  143 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Galdino A. de Sousa -  384 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;04/09/2025 18:29:48 - 04/09/2025 18:30:16;Desligado; - ; - ; - ;00:00:28; - ;Avenida Galdino A. de Sousa, 384, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;04/09/2025 18:30:16 - 04/09/2025 18:32:23;Ligado;00:02:07;00:00:00;00:02:07; - ;0.00;Avenida Galdino A. de Sousa -  384 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Galdino A. de Sousa -  384 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;04/09/2025 18:32:23 - 05/09/2025 04:51:27;Desligado; - ; - ; - ;10:19:04; - ;Avenida Galdino A. de Sousa, 384, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;05/09/2025 04:51:27 - 05/09/2025 05:25:21;Ligado;00:33:54;00:31:23;00:02:31; - ;16.54;Avenida Galdino A. de Sousa -  374 -  Jandaia - GO -  75950-000 -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;05/09/2025 05:25:21 - 05/09/2025 05:28:44;Desligado; - ; - ; - ;00:03:23; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;05/09/2025 05:28:44 - 05/09/2025 06:58:07;Ligado;01:29:23;01:25:18;00:04:05; - ;42.94;Jandaia -  GO -  Brasil;Avenida Galdino A. de Sousa -  384 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;05/09/2025 06:58:07 - 05/09/2025 10:45:43;Desligado; - ; - ; - ;03:47:36; - ;Avenida Galdino A. de Sousa, 384, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;05/09/2025 10:45:43 - 05/09/2025 10:59:06;Ligado;00:13:23;00:07:30;00:05:53; - ;2.34;Avenida Galdino A. de Sousa -  221 -  Jandaia - GO -  75950-000 -  Brasil;Rua Tres -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;05/09/2025 10:59:06 - 05/09/2025 11:10:20;Desligado; - ; - ; - ;00:11:14; - ;Rua Tres, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;05/09/2025 11:10:20 - 05/09/2025 11:14:55;Ligado;00:04:35;00:04:18;00:00:17; - ;1.80;Rua Tres -  Jandaia - GO -  75950-000 -  Brasil;Avenida Eliziario Luiz da Costa -  133 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;05/09/2025 11:14:55 - 05/09/2025 11:21:15;Desligado; - ; - ; - ;00:06:20; - ;Avenida Eliziario Luiz da Costa, 133, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;05/09/2025 11:21:15 - 05/09/2025 11:56:29;Ligado;00:35:14;00:32:39;00:02:35; - ;23.63;Avenida Eliziario Luiz da Costa -  133 -  Jandaia - GO -  75950-000 -  Brasil;Palmeiras de Goias -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;05/09/2025 11:56:29 - 05/09/2025 11:56:42;Desligado; - ; - ; - ;00:00:13; - ;Palmeiras de Goias, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;05/09/2025 11:56:42 - 05/09/2025 13:12:32;Ligado;01:15:50;01:12:45;00:03:05; - ;45.68;Palmeiras de Goias -  GO -  Brasil;Avenida Galdino A. de Sousa -  384 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;05/09/2025 13:12:32 - 05/09/2025 16:43:43;Desligado; - ; - ; - ;03:31:11; - ;Avenida Galdino A. de Sousa, 384, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;05/09/2025 16:43:43 - 05/09/2025 16:47:40;Ligado;00:03:57;00:03:33;00:00:24; - ;1.28;Avenida Galdino A. de Sousa -  362 -  Jandaia - GO -  75950-000 -  Brasil;Rua F-Dois -  88 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;05/09/2025 16:47:40 - 05/09/2025 16:51:07;Desligado; - ; - ; - ;00:03:27; - ;Rua F-Dois, 88, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;05/09/2025 16:51:07 - 05/09/2025 16:54:18;Ligado;00:03:11;00:02:51;00:00:20; - ;1.07;Rua F-Dois -  88 -  Jandaia - GO -  75950-000 -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;05/09/2025 16:54:18 - 05/09/2025 17:13:12;Desligado; - ; - ; - ;00:18:54; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;05/09/2025 17:13:12 - 05/09/2025 17:19:03;Ligado;00:05:51;00:05:42;00:00:09; - ;1.97;Jandaia -  GO -  Brasil;Avenida Eliziario Luiz da Costa -  143 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;05/09/2025 17:19:03 - 05/09/2025 17:22:07;Desligado; - ; - ; - ;00:03:04; - ;Avenida Eliziario Luiz da Costa, 143, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;05/09/2025 17:22:07 - 05/09/2025 18:17:29;Ligado;00:55:22;00:51:57;00:03:25; - ;34.88;Avenida Eliziario Luiz da Costa -  143 -  Jandaia - GO -  75950-000 -  Brasil;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;05/09/2025 18:17:29 - 05/09/2025 18:39:45;Desligado; - ; - ; - ;00:22:16; - ;GO-320, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;05/09/2025 18:39:45 - 05/09/2025 18:43:32;Ligado;00:03:47;00:02:25;00:01:22; - ;0.73;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;05/09/2025 18:43:32 - 06/09/2025 08:51:50;Desligado; - ; - ; - ;14:08:18; - ;Avenida Galdino A. de Sousa, 398, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;06/09/2025 08:51:50 - 06/09/2025 08:57:50;Ligado;00:06:00;00:01:09;00:04:51; - ;0.36;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Rua Libertino M. Mesquita -  357 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;06/09/2025 08:57:50 - 06/09/2025 09:03:45;Desligado; - ; - ; - ;00:05:55; - ;Rua Libertino M. Mesquita, 357, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;06/09/2025 09:03:45 - 06/09/2025 09:04:11;Ligado;00:00:26;00:00:00;00:00:26; - ;0.00;Rua Libertino M. Mesquita -  357 -  Jandaia - GO -  75950-000 -  Brasil;Rua Libertino M. Mesquita -  357 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;06/09/2025 09:04:11 - 06/09/2025 09:06:07;Desligado; - ; - ; - ;00:01:56; - ;Rua Libertino M. Mesquita, 357, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;06/09/2025 09:06:07 - 06/09/2025 09:16:34;Ligado;00:10:27;00:03:53;00:06:34; - ;1.16;Rua Libertino M. Mesquita -  357 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;06/09/2025 09:16:34 - 08/09/2025 04:52:07;Desligado; - ; - ; - ;43:35:33; - ;Avenida Galdino A. de Sousa, 398, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFP-8H93;TFP-8H93;08/09/2025 04:52:07 - 08/09/2025 05:23:45;Ligado;00:31:38;00:30:17;00:01:21; - ;16.49;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
